,Brand,Model,Price,Date
2001,Huawei,mate30  8+128GB 5G版,3200,2021-05-18 00:00:00
2002,Huawei      ,P9 32GB ,250,2021-05-18 00:00:00
2003,Huawei      ,P9 64GB ,300,2021-05-18 00:00:00
2004,Huawei,P9 plus 4+64GB,350,2021-05-18 00:00:00
2005,Huawei,P9 plus 4+128GB,400,2021-05-18 00:00:00
2006,Huawei      ,P10 4+64GB ,400,2021-05-18 00:00:00
2007,Huawei,P10 4+128GB,500,2021-05-18 00:00:00
2008,Huawei      ,P10 Plus 6+128GB ,500,2021-05-18 00:00:00
2009,Huawei,P10 Plus 6+256GB,550,2021-05-18 00:00:00
2010,Huawei      ,P20 6+64GB ,850,2021-05-18 00:00:00
2011,Huawei      ,P20 6+128GB ,950,2021-05-18 00:00:00
2012,Huawei      ,P20 PRO 6+64GB ,950,2021-05-18 00:00:00
2013,Huawei,P20 PRO 6+128GB,1000,2021-05-18 00:00:00
2014,Huawei,P20 PRO 6+256GB,1150,2021-05-18 00:00:00
2015,Huawei,P20 PRO 8+128GB,1100,2021-05-18 00:00:00
2016,Huawei,P30 6+128GB,1600,2021-05-18 00:00:00
2017,Huawei,P30 8+128GB,1650,2021-05-18 00:00:00
2018,Huawei,P30 8+256GB,1900,2021-05-18 00:00:00
2019,Huawei,P30 pro 8+128GB,2200,2021-05-18 00:00:00
2020,Huawei,P30 pro 8+256GB,2450,2021-05-18 00:00:00
2021,Huawei,P30 pro 8+512GB,2600,2021-05-18 00:00:00
2022,Huawei      ,NOVA 2 Plus ,600,2021-05-18 00:00:00
2023,Huawei      ,NOVA 2I ,500,2021-05-18 00:00:00
2024,Huawei      ,Huawei MEDIA PAD M3 LITE 8 INCH LTE ,500,2021-05-18 00:00:00
2025,Huawei      ,Huawei MEDIA PAD M5 8.4 INCH LTE ,900,2021-05-18 00:00:00
2026,LG,G5 (H860N),250,2021-05-18 00:00:00
2027,LG,G6 (H870DS),500,2021-05-18 00:00:00
2028,LG,G6+ (H870DSU),550,2021-05-18 00:00:00
2029,LG,Q6+,400,2021-05-18 00:00:00
2030,LG,LG G7 THINQ (4GB+64GB),2500,2021-05-18 00:00:00
2031,LG,LG G7+ THINQ (6GB+128GB),3000,2021-05-18 00:00:00
2032,LG,V10,100,2021-05-18 00:00:00
2033,LG,V20,350,2021-05-18 00:00:00
2034,LG,V30,550,2021-05-18 00:00:00
2035,LG,V30+,700,2021-05-18 00:00:00
2036,Sony,XPERIA Z2 (C6503),150,2021-05-18 00:00:00
2037,Sony,XPERIA XZ2 Premium (H8166),3600,2021-05-18 00:00:00
2038,Sony,XPERIA Z3 (D6653),250,2021-05-18 00:00:00
2039,Sony,XPERIA Z3 Compact (D5833),250,2021-05-18 00:00:00
2040,Sony,XPERIA Z3+ (E6553 / E6533),250,2021-05-18 00:00:00
2041,Sony,XPERIA Z3+ DUAL,250,2021-05-18 00:00:00
2042,Sony,XPERIA Z5 (E6653),550,2021-05-18 00:00:00
2043,Sony,XPERIA Z5 Dual (E6683),480,2021-05-18 00:00:00
2044,Sony,XPERIA Z5 Compact (E5823),350,2021-05-18 00:00:00
2045,Sony,XPERIA Z5 Premium (E6853),550,2021-05-18 00:00:00
2046,Sony,XPERIA Z5 Premium DUAL,500,2021-05-18 00:00:00
2047,Sony,XPERIA XZ Premium,850,2021-05-18 00:00:00
2048,Sony,XPERIA XA1 ULTRA,600,2021-05-18 00:00:00
2049,Sony,XPERIA XA1,350,2021-05-18 00:00:00
2050,Sony,XPERIA XZ1,1700,2021-05-18 00:00:00
2051,Sony,XPERIA XZ2 (H8296) BLACK,2600,2021-05-18 00:00:00
2052,Sony,XPERIA XZ1 COMPACT,1500,2021-05-18 00:00:00
2053,Sony,XPERIA XZ2 COMPACT (H8324),2300,2021-05-18 00:00:00
2054,Sony,XPERIA XZs,1000,2021-05-18 00:00:00
2055,Sony,SONY XPERIA XA2 ULTRA (H4233),1000,2021-05-18 00:00:00
2056,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 128GB (4G+HK$350),5500,2021-05-18 00:00:00
2057,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 256GB (4G+HK$350),5900,2021-05-18 00:00:00
2058,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 512GB (4G+HK$350),6200,2021-05-18 00:00:00
2059,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 1T (4G+HK$350),6400,2021-05-18 00:00:00
2060,Apple,iPad pro 12.9吋 第三代 （2018款）回收價wifi 64GB (4G+HK$300),3500,2021-05-18 00:00:00
2061,Apple,iPad pro 12.9吋 第三代 （2018款） wifi 256GB (4G+HK$300),4000,2021-05-18 00:00:00
2062,Apple,iPad pro 12.9吋 第三代（2018款）wifi 512GB(4G+HK$300),4600,2021-05-18 00:00:00
2063,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 128GB (4G+HK$350),4200,2021-05-18 00:00:00
2064,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 256GB (4G+HK$350),4900,2021-05-18 00:00:00
2065,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 512GB (4G+HK$350),5200,2021-05-18 00:00:00
2066,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 1T (4G+HK$300),5500,2021-05-18 00:00:00
2067,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 64GB (4G+HK$350),3300,2021-05-18 00:00:00
2068,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 256GB (4G+HK$350),3850,2021-05-18 00:00:00
2069,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 512GB (4G+HK$350),4150,2021-05-18 00:00:00
2070,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 1T (4G+HK$300),4350,2021-05-18 00:00:00
2071,Apple,iPad pro 12.9吋 第二代 （2017款）wifi 64GB (4G+HK$300),2150,2021-05-18 00:00:00
2072,Apple,iPad pro 12.9吋 第二代（2017款）wifi 256GB (4G+HK$300),2600,2021-05-18 00:00:00
2073,Apple,iPad pro 12.9吋 第二代（2017款）wifi 512GB (4G+HK$350),3000,2021-05-18 00:00:00
2074,Apple,iPad pro 10.5吋 第二代（2017款）wifi 64GB (4G+HK$250),1600,2021-05-18 00:00:00
2075,Apple,iPad pro 10.5吋 第二代 （2017款）wifi 256GB (4G+HK$250),2100,2021-05-18 00:00:00
2076,Apple,iPad pro 10.5吋 第二代（2017款）wifi 512GB (4G+HK$250),2400,2021-05-18 00:00:00
2077,Apple,iPad pro 12.9吋 第一代（2015款） wifi 32GB (4G+HK$200),1550,2021-05-18 00:00:00
2078,Apple,iPad pro 12.9吋 第一代（2015款） wifi 128GB (4G+HK$200),1900,2021-05-18 00:00:00
2079,Apple,iPad pro 12.9吋 第一代（2015款） wifi 256GB (4G+HK$200),2200,2021-05-18 00:00:00
2080,Apple,iPad pro 9.7inch 第一代（2016款）wifi 32GB (4G+HK$200),1100,2021-05-18 00:00:00
2081,Apple,iPad pro 9.7inch 第一代（2016款）wifi 128GB (4G+HK$200),1300,2021-05-18 00:00:00
2082,Apple,iPad pro 9.7inch 第一代（2016款）wifi 256GB (4G+HK$200),1500,2021-05-18 00:00:00
2083,Apple,iPad air4 wifi 64GB (4G+HK$300),3400,2021-05-18 00:00:00
2084,Apple,iPad air4 wifi 256GB (4G+HK$300),4000,2021-05-18 00:00:00
2085,Apple,iPad air3 wifi 回收價64GB (4G+HK$250),2200,2021-05-18 00:00:00
2086,Apple,iPad air3 wifi 256GB (4G+HK$250),2800,2021-05-18 00:00:00
2087,Apple,iPad air2 回收價wifi 16GB (4G+HK$200),650,2021-05-18 00:00:00
2088,Apple,iPad air2 wifi 64GB (4G+HK$200),850,2021-05-18 00:00:00
2089,Apple,iPad air2 wifi 128GB (4G+HK$200),1050,2021-05-18 00:00:00
2090,Apple,iPad air回收價 wifi16GB (3G+HK$100),350,2021-05-18 00:00:00
2091,Apple,iPad air wifi32GB (3G+HK$100),450,2021-05-18 00:00:00
2092,Apple,iPad air wifi64GB (3G+HK$100),550,2021-05-18 00:00:00
2093,Apple,iPad 8回收價（2020） wifi32GB (3G+HK$300),1700,2021-05-18 00:00:00
2094,Apple,iPad 8（2020） wifi128GB (3G+HK$300),2200,2021-05-18 00:00:00
2095,Apple,iPad 7回收價（2019） wifi32GB (3G+HK$250),1400,2021-05-18 00:00:00
2096,Apple,iPad 7（2019） wifi128GB (3G+HK$250),1800,2021-05-18 00:00:00
2097,Apple,iPad 6（2018） wifi32GB (3G+HK$200),1100,2021-05-18 00:00:00
2098,Apple,iPad 6（2018） wifi128GB (3G+HK$200),1400,2021-05-18 00:00:00
2099,Apple,iPad 5（2017） wifi32GB (3G+HK$200),900,2021-05-18 00:00:00
2100,Apple,iPad 5（2017） wifi128GB (3G+HK$200),1150,2021-05-18 00:00:00
2101,Apple,iPad mini5回收價 wifi 64GB (4G+HK$450),1700,2021-05-18 00:00:00
2102,Apple,iPad mini5 wifi 256GB (4G+HK$450),2200,2021-05-18 00:00:00
2103,Apple,iPad mini4 wifi16GB (4G+HK$200),700,2021-05-18 00:00:00
2104,Apple,iPad mini4 wifi64GB (4G+HK$200),950,2021-05-18 00:00:00
2105,Apple,iPad mini4 wifi128GB (4G+HK$200),1100,2021-05-18 00:00:00
2106,Apple,iPad mini3 wifi16GB (4G+HK$100),400,2021-05-18 00:00:00
2107,Apple,iPad mini3 wifi64GB (4G+HK$100),550,2021-05-18 00:00:00
2108,Apple,iPad mini3 wifi128GB (4G+HK$100),650,2021-05-18 00:00:00
2109,Apple,iPad mini2 wifi16GB (3G+HK$50),300,2021-05-18 00:00:00
2110,Apple,iPad mini2 wifi32GB (3G+HK$50),400,2021-05-18 00:00:00
2111,Apple,iPad mini2 wifi64GB (3G+HK$50),500,2021-05-18 00:00:00
2112,Apple,iPad mini2 wifi128GB (3G+HK$50),550,2021-05-18 00:00:00
2113,Apple,iPad mini 1 wifi16GB (3G+HK$50),100,2021-05-18 00:00:00
2114,Apple,iPad mini 1 wifi32GB (3G+HK$50),150,2021-05-18 00:00:00
2115,Apple,iPad mini 1 wifi64GB (3G+HK$50),150,2021-05-18 00:00:00
2116,Samsung,Galaxy Tab S 8.4 (T700 - wifi),500,2021-05-18 00:00:00
2117,Samsung,Galaxy Tab S 8.4 (T705 - 4G),600,2021-05-18 00:00:00
2118,Xiaomi, 小米 11 pro (8+128GB) （8+256GB/+HK$300）（12+256GB/+HK$500）,3800,2021-05-18 00:00:00
2119,Xiaomi, 小米 11 (8+128GB) （8+256GB/+HK$300）（12+256GB/+HK$500）,2800,2021-05-18 00:00:00
2120,Xiaomi, 小米 10 pro (8+256GB) （12+256GB/+HK$250）（12+512GB/+HK$500）,2350,2021-05-18 00:00:00
2121,Xiaomi, 小米 10 (8+128GB) （8+256GB/+HK$200）（12+256GB/+HK$400）,1800,2021-05-18 00:00:00
2122,Xiaomi, 小米 10T pro (8+256GB),2000,2021-05-18 00:00:00
2123,Xiaomi, 小米 9pro (8+128GB) （8+256GB/+HK$200）（12+256GB/+HK$400）,1400,2021-05-18 00:00:00
2124,Xiaomi,小米9  (6+128GB) （8+128GB/+HK$100）（8+256GB/+HK$300）,1000,2021-05-18 00:00:00
2125,Xiaomi,小米10 lite (6+128GB) （8+128GB/+HK$150）（8+256GB/+HK$300),850,2021-05-18 00:00:00
2126,APPLE,iPhone 12 64g,3900,2021-12-10 00:00:00
2127,APPLE,iPhone 12 128g,4400,2021-12-10 00:00:00
2128,APPLE,iPhone 12 256g,4700,2021-12-10 00:00:00
2129,APPLE,iPhone 12 pro 128GB,5400,2021-12-10 00:00:00
2130,APPLE,iPhone 12 pro 256GB,6000,2021-12-10 00:00:00
2131,APPLE,iPhone 12 pro 512GB,6200,2021-12-10 00:00:00
2132,APPLE,iPhone 12 pro max 128GB,6300,2021-12-10 00:00:00
2133,APPLE,iPhone 12 pro max 256GB,6850,2021-12-10 00:00:00
2134,APPLE,iPhone 12 pro max 512GB,7100,2021-12-10 00:00:00
2135,APPLE,iPhone 12 mini 64g,2850,2021-12-10 00:00:00
2136,APPLE,iPhone 12 mini 128g,3100,2021-12-10 00:00:00
2137,APPLE,iPhone 12 mini 256g,3450,2021-12-10 00:00:00
2138,APPLE,iPhone se2 64g,1200,2021-12-10 00:00:00
2139,APPLE,iPhone se2 128g,1400,2021-12-10 00:00:00
2140,APPLE,iPhone se2 256g,1500,2021-12-10 00:00:00
2141,APPLE,iPhone 11 64GB,2500,2021-12-10 00:00:00
2142,APPLE,iPhone 11 128GB,3000,2021-12-10 00:00:00
2143,APPLE,iPhone 11 256GB,3200,2021-12-10 00:00:00
2144,APPLE,iPhone 11 pro 64GB,2700,2021-12-10 00:00:00
2145,APPLE,iPhone 11 pro 256GB,3500,2021-12-10 00:00:00
2146,APPLE,iPhone 11 pro 512GB,3700,2021-12-10 00:00:00
2147,APPLE,iPhone 11 pro max 64GB,3500,2021-12-10 00:00:00
2148,APPLE,iPhone 11 pro max 256GB,4350,2021-12-10 00:00:00
2149,APPLE,iPhone 11 pro max 512GB,4550,2021-12-10 00:00:00
2150,APPLE,iPhone XS MAX 64GB ,2300,2021-12-10 00:00:00
2151,APPLE,iPhone XS MAX 256GB ,2700,2021-12-10 00:00:00
2152,APPLE,iPhone XS MAX 512GB ,2800,2021-12-10 00:00:00
2153,APPLE,iPhone XS 64GB ,1700,2021-12-10 00:00:00
2154,APPLE,iPhone XS 256GB ,2050,2021-12-10 00:00:00
2155,APPLE,iPhone XS 512GB ,2150,2021-12-10 00:00:00
2156,APPLE,iPhone xr 64GB ,1650,2021-12-10 00:00:00
2157,APPLE,iPhone xr 128GB ,2000,2021-12-10 00:00:00
2158,APPLE,iPhone xr 256GB ,2100,2021-12-10 00:00:00
2159,APPLE,iPhone X 64GB ,1500,2021-12-10 00:00:00
2160,APPLE,iPhone X 256GB ,1750,2021-12-10 00:00:00
2161,APPLE,iPhone 8 64GB ,700,2021-12-10 00:00:00
2162,APPLE,iPhone 8 256GB ,1100,2021-12-10 00:00:00
2163,APPLE,iPhone 8 PLUS 64GB ,1250,2021-12-10 00:00:00
2164,APPLE,iPhone 8 PLUS 256GB ,1600,2021-12-10 00:00:00
2165,APPLE,iPhone 7 32GB,500,2021-12-10 00:00:00
2166,APPLE,iPhone 7 128GB ,600,2021-12-10 00:00:00
2167,APPLE,iPhone 7 256GB ,650,2021-12-10 00:00:00
2168,APPLE,iPhone 7 PLUS 回收價 32GB ,650,2021-12-10 00:00:00
2169,APPLE,iPhone 7 PLUS 128GB ,750,2021-12-10 00:00:00
2170,APPLE,iPhone 7 PLUS 256GB ,850,2021-12-10 00:00:00
2171,APPLE,iPhone 6s 16GB ,250,2021-12-10 00:00:00
2172,APPLE,iPhone 6s 32GB,250,2021-12-10 00:00:00
2173,APPLE,iPhone 6s 64GB,300,2021-12-10 00:00:00
2174,APPLE,iPhone 6s 128GB,300,2021-12-10 00:00:00
2175,APPLE,iPhone 6s PLUS 16GB,300,2021-12-10 00:00:00
2176,APPLE,iPhone 6s PLUS 32GB,400,2021-12-10 00:00:00
2177,APPLE,iPhone 6s PLUS 64GB,450,2021-12-10 00:00:00
2178,APPLE,iPhone 6s PLUS 128GB,500,2021-12-10 00:00:00
2179,APPLE,iPhone 6 16GB ,150,2021-12-10 00:00:00
2180,APPLE,iPhone 6 64GB ,250,2021-12-10 00:00:00
2181,APPLE,iPhone 6 128GB,250,2021-12-10 00:00:00
2182,APPLE,iPhone 6 PLUS 16GB,350,2021-12-10 00:00:00
2183,APPLE,iPhone 6 PLUS 64GB,400,2021-12-10 00:00:00
2184,APPLE,iPhone 6 PLUS 128GB,450,2021-12-10 00:00:00
2185,APPLE,iPhone SE 16GB,200,2021-12-10 00:00:00
2186,APPLE,iPhone SE 32GB,250,2021-12-10 00:00:00
2187,APPLE,iPhone SE 64GB,300,2021-12-10 00:00:00
2188,Samsung,Galaxy s21 ultra 回收價 16+512GB,6800,2021-12-10 00:00:00
2189,Samsung,Galaxy s21 ultra 回收價 12+256GB,5800,2021-12-10 00:00:00
2190,Samsung,Galaxy s21 plus 回收價 8+256GB,4600,2021-12-10 00:00:00
2191,Samsung,Galaxy s21回收價 8+256GB,3300,2021-12-10 00:00:00
2192,Samsung,Galaxy s20 plus 回收價 16+512GB,2900,2021-12-10 00:00:00
2193,Samsung, Galaxy s20 plus 回收價 12+256GB ,2800,2021-12-10 00:00:00
2194,Samsung, Galaxy s20 plus 回收價 8+128GB ,2600,2021-12-10 00:00:00
2195,Samsung,Galaxy s20回收價8+256GB,2400,2021-12-10 00:00:00
2196,Samsung,Galaxy s20fe 回收價 128GB,2200,2021-12-10 00:00:00
2197,Samsung,Galaxy note20 ultra 回收價 512GB ,5000,2021-12-10 00:00:00
2198,Samsung,Galaxy note20 ultra 回收價 256GB,4500,2021-12-10 00:00:00
2199,Samsung, Galaxy note20 5g 回收價 256GB ,3250,2021-12-10 00:00:00
2200,Samsung, Galaxy fold 3回收價 512GB,10000,2021-12-10 00:00:00
2201,Samsung, Galaxy fold2回收價512GB ,6200,2021-12-10 00:00:00
2202,Samsung, Galaxy fold 回收價 512GB ,3500,2021-12-10 00:00:00
2203,Samsung, Galaxy z flip3 5G回收價 ,5100,2021-12-10 00:00:00
2204,Samsung, Galaxy z flip 5G回收價 ,3550,2021-12-10 00:00:00
2205,Samsung, Galaxy z flip 4G回收價 ,2550,2021-12-10 00:00:00
2206,Samsung,Galaxy Note 10 256GB ,1750,2021-12-10 00:00:00
2207,Samsung,Galaxy Note 10 plus回收價512GB,3000,2021-12-10 00:00:00
2208,Samsung,Galaxy Note 10 plus回收價256GB,2700,2021-12-10 00:00:00
2209,Samsung,Galaxy Note 10 lite回收價,850,2021-12-10 00:00:00
2210,Samsung,Galaxy S10 回收價(128GB),1600,2021-12-10 00:00:00
2211,Samsung,Galaxy S10 (512GB),1800,2021-12-10 00:00:00
2212,Samsung,Galaxy S10e 回收價(128GB),1300,2021-12-10 00:00:00
2213,Samsung,Galaxy S10 plus (1T),2300,2021-12-10 00:00:00
2214,Samsung,Galaxy S10 plus二手回收價 (512GB),2000,2021-12-10 00:00:00
2215,Samsung,Galaxy S10 plus (128GB),1700,2021-12-10 00:00:00
2216,Samsung,Galaxy Note 9 回收價(128GB),1100,2021-12-10 00:00:00
2217,Samsung,Galaxy Note 9二手回收價 (512GB),1500,2021-12-10 00:00:00
2218,Samsung,Galaxy Note 8 (64GB),650,2021-12-10 00:00:00
2219,Samsung,Galaxy Note 8 (128GB),750,2021-12-10 00:00:00
2220,Samsung,Galaxy Note 8 (256GB),850,2021-12-10 00:00:00
2221,Samsung,Galaxy S9 回收價(64GB),450,2021-12-10 00:00:00
2222,Samsung,Galaxy S9 plus回收價 (64GB),650,2021-12-10 00:00:00
2223,Samsung,Galaxy S9 plus(128GB),750,2021-12-10 00:00:00
2224,Samsung,Galaxy S9 plus (256GB),1100,2021-12-10 00:00:00
2225,Samsung,Galaxy S8,400,2021-12-10 00:00:00
2226,Samsung,Galaxy S8 plus回收價 64GB,450,2021-12-10 00:00:00
2227,Samsung,Galaxy S8 plus128GB,500,2021-12-10 00:00:00
2228,Samsung,Galaxy c9/C9 Pro 64GB,300,2021-12-10 00:00:00
2229,Samsung,Galaxy C8,200,2021-12-10 00:00:00
2230,Samsung,Galaxy c7/c7 pro,200,2021-12-10 00:00:00
2231,Samsung,Galaxy A9 ,200,2021-12-10 00:00:00
2232,Samsung,Galaxy A9 2018年款,400,2021-12-10 00:00:00
2233,Samsung,Galaxy A80,800,2021-12-10 00:00:00
2234,Samsung,Galaxy A71 5G版,1400,2021-12-10 00:00:00
2235,Samsung,Galaxy A70,600,2021-12-10 00:00:00
2236,Samsung,Galaxy A51回收價,700,2021-12-10 00:00:00
2237,Samsung,Galaxy A51 5G版回收價,1050,2021-12-10 00:00:00
2238,Samsung,Galaxy A42回收價,1100,2021-12-10 00:00:00
2239,Samsung,Galaxy A40s回收價,400,2021-12-10 00:00:00
2240,Samsung,Galaxy A32回收價,1000,2021-12-10 00:00:00
2241,Samsung,Galaxy A31回收價,600,2021-12-10 00:00:00
2242,Samsung,Galaxy A21s回收價,450,2021-12-10 00:00:00
2243,Samsung,Galaxy A20s回收價,400,2021-12-10 00:00:00
2244,Samsung,Galaxy S7 (G930F),150,2021-12-10 00:00:00
2245,Samsung,Galaxy S7 EDGE (G9350) ,200,2021-12-10 00:00:00
2246,Samsung,Galaxy S6 (G9200),100,2021-12-10 00:00:00
2247,Samsung,Galaxy S6 EDGE (G9250) ,150,2021-12-10 00:00:00
2248,Samsung,Galaxy S6 EDGE PLUS (G9287) ,200,2021-12-10 00:00:00
2249,Samsung,Galaxy Note 5 (N9200),350,2021-12-10 00:00:00
2250,Samsung,Galaxy S5 (G900),100,2021-12-10 00:00:00
2251,Samsung,Galaxy J7,100,2021-12-10 00:00:00
2252,Samsung,Galaxy J5 Prime,100,2021-12-10 00:00:00
2253,Samsung,Galaxy J7 Prime,100,2021-12-10 00:00:00
2254,Huawei,華為p40 pro 256g,3300,2021-12-10 00:00:00
2255,Huawei,華為p40 pro+ 512g,3600,2021-12-10 00:00:00
2256,Huawei,mate8 32GB,200,2021-12-10 00:00:00
2257,Huawei,mate8 64GB,200,2021-12-10 00:00:00
2258,Huawei,mate9 4+32GB,300,2021-12-10 00:00:00
2259,Huawei,mate9 4+64GB,300,2021-12-10 00:00:00
2260,Huawei,mate9 6+128GB,300,2021-12-10 00:00:00
2261,Huawei,mate9 Pro 4+64GB,400,2021-12-10 00:00:00
2262,Huawei,mate9 Pro 6+128GB,450,2021-12-10 00:00:00
2263,Huawei      ,mate10 4+64GB ,550,2021-12-10 00:00:00
2264,Huawei,mate10 6+128GB,600,2021-12-10 00:00:00
2265,Huawei,mate10 PRO 6+64GB,700,2021-12-10 00:00:00
2266,Huawei      ,mate10 PRO 6+128GB ,800,2021-12-10 00:00:00
2267,Huawei      ,mate20 6+64GB ,900,2021-12-10 00:00:00
2268,Huawei,mate20 6+128GB,1100,2021-12-10 00:00:00
2269,Huawei      ,mate20X 6+128GB ,1150,2021-12-10 00:00:00
2270,Huawei,mate20X 8+256GB,1300,2021-12-10 00:00:00
2271,Huawei,mate20 pro 6+128GB,1100,2021-12-10 00:00:00
2272,Huawei,mate20 pro 8+128GB,1200,2021-12-10 00:00:00
2273,Huawei,mate20 pro 8+256GB ,1300,2021-12-10 00:00:00
2274,Huawei,mate30 pro 回收價8+128GB 4G版,2300,2021-12-10 00:00:00
2275,Huawei,mate30 pro 8+256GB 4G版,2600,2021-12-10 00:00:00
2276,Huawei,mate30 pro 8+128GB 5G版,3000,2021-12-10 00:00:00
2277,Huawei,mate30 pro 8+256GB 5G版,3200,2021-12-10 00:00:00
2278,Huawei,mate30  6+128GB 4G版,1300,2021-12-10 00:00:00
2279,Huawei,mate30  8+128GB 4G版,1500,2021-12-10 00:00:00
2280,Huawei,mate30  6+128GB 5G版,2100,2021-12-10 00:00:00
2281,Huawei,mate30  8+128GB 5G版,2500,2021-12-10 00:00:00
2282,Huawei      ,P9 32GB/64GB ,200,2021-12-10 00:00:00
2283,Huawei,P9 plus 4+64GB/128GB,250,2021-12-10 00:00:00
2284,Huawei      ,P10 4+64GB/128GB ,400,2021-12-10 00:00:00
2285,Huawei      ,P10 Plus 6+128GB/256GB ,400,2021-12-10 00:00:00
2286,Huawei      ,P20 6+64GB ,550,2021-12-10 00:00:00
2287,Huawei      ,P20 6+128GB ,600,2021-12-10 00:00:00
2288,Huawei      ,P20 PRO 6+64GB/128GB ,650,2021-12-10 00:00:00
2289,Huawei,P20 PRO 6+256GB/8+128GB,850,2021-12-10 00:00:00
2290,Huawei,P20 PRO/8+256GB,950,2021-12-10 00:00:00
2291,Huawei,P30 6+128GB/8+128GB ,1200,2021-12-10 00:00:00
2292,Huawei,P30 8+256GB,1500,2021-12-10 00:00:00
2293,Huawei,P30 pro 8+128GB,1500,2021-12-10 00:00:00
2294,Huawei,P30 pro 8+256GB,1700,2021-12-10 00:00:00
2295,Huawei,P30 pro 8+512GB,2000,2021-12-10 00:00:00
2296,Huawei      ,NOVA 9 pro  8+128GB ,2200,2021-12-10 00:00:00
2297,Huawei      ,NOVA 9 pro  8+256GB ,2700,2021-12-10 00:00:00
2298,Huawei      ,NOVA 9  8+128GB ,2000,2021-12-10 00:00:00
2299,Huawei      ,NOVA 9  8+256GB ,2200,2021-12-10 00:00:00
2300,Huawei      ,NOVA 8 5G版 8+128GB ,2000,2021-12-10 00:00:00
2301,Huawei      ,NOVA 8 5G版 8+256GB ,2300,2021-12-10 00:00:00
2302,Huawei      ,NOVA 8 pro 5G版 8+128GB ,2350,2021-12-10 00:00:00
2303,Huawei      ,NOVA 8 pro 5G版 8+256GB ,2750,2021-12-10 00:00:00
2304,Huawei      ,Huawei MEDIA PAD M3 LITE 8 INCH LTE ,500,2021-12-10 00:00:00
2305,Huawei      ,Huawei MEDIA PAD M5 8.4 INCH LTE ,900,2021-12-10 00:00:00
2306,LG,G5 (H860N),250,2021-12-10 00:00:00
2307,LG,G6 (H870DS),500,2021-12-10 00:00:00
2308,LG,G6+ (H870DSU),550,2021-12-10 00:00:00
2309,LG,Q6+,400,2021-12-10 00:00:00
2310,LG,LG G7 THINQ (4GB+64GB),2500,2021-12-10 00:00:00
2311,LG,LG G7+ THINQ (6GB+128GB),3000,2021-12-10 00:00:00
2312,LG,V10,100,2021-12-10 00:00:00
2313,LG,V20,350,2021-12-10 00:00:00
2314,LG,V30,550,2021-12-10 00:00:00
2315,LG,V30+,700,2021-12-10 00:00:00
2316,Sony,XPERIA Z2 (C6503),150,2021-12-10 00:00:00
2317,Sony,XPERIA XZ2 Premium (H8166),3600,2021-12-10 00:00:00
2318,Sony,XPERIA Z3 (D6653),250,2021-12-10 00:00:00
2319,Sony,XPERIA Z3 Compact (D5833),250,2021-12-10 00:00:00
2320,Sony,XPERIA Z3+ (E6553 / E6533),250,2021-12-10 00:00:00
2321,Sony,XPERIA Z3+ DUAL,250,2021-12-10 00:00:00
2322,Sony,XPERIA Z5 (E6653),550,2021-12-10 00:00:00
2323,Sony,XPERIA Z5 Dual (E6683),480,2021-12-10 00:00:00
2324,Sony,XPERIA Z5 Compact (E5823),350,2021-12-10 00:00:00
2325,Sony,XPERIA Z5 Premium (E6853),550,2021-12-10 00:00:00
2326,Sony,XPERIA Z5 Premium DUAL,500,2021-12-10 00:00:00
2327,Sony,XPERIA XZ Premium,850,2021-12-10 00:00:00
2328,Sony,XPERIA XA1 ULTRA,600,2021-12-10 00:00:00
2329,Sony,XPERIA XA1,350,2021-12-10 00:00:00
2330,Sony,XPERIA XZ1,1700,2021-12-10 00:00:00
2331,Sony,XPERIA XZ2 (H8296) BLACK,2600,2021-12-10 00:00:00
2332,Sony,XPERIA XZ1 COMPACT,1500,2021-12-10 00:00:00
2333,Sony,XPERIA XZ2 COMPACT (H8324),2300,2021-12-10 00:00:00
2334,Sony,XPERIA XZs,1000,2021-12-10 00:00:00
2335,Sony,SONY XPERIA XA2 ULTRA (H4233),1000,2021-12-10 00:00:00
2336,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 128GB (4G+HK$350),5500,2021-12-10 00:00:00
2337,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 256GB (4G+HK$350),5900,2021-12-10 00:00:00
2338,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 512GB (4G+HK$350),6200,2021-12-10 00:00:00
2339,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 1T (4G+HK$350),6400,2021-12-10 00:00:00
2340,Apple,iPad pro 12.9吋 第三代 （2018款）回收價wifi 64GB (4G+HK$300),3500,2021-12-10 00:00:00
